1545232201,0.3514
1545232501,0.366
1545232801,0.3685
1545233101,0.36829999999999996
1545233401,0.351
1545233701,0.3576
1545234001,0.3656
1545234301,0.3636
1545234601,0.36219999999999997
1545234901,0.35109999999999997
1545235201,0.3661
1545235501,0.36569999999999997
1545235801,0.3559
1545236101,0.3689
1545236401,0.3621
1545236701,0.366
1545237001,0.3689
1545237301,0.3545
1545237601,0.3545
1545237901,0.3591
1545238201,0.36729999999999996
1545238501,0.35409999999999997
1545238801,0.3508
1545239101,0.3635
1545239401,0.35629999999999995
1545239701,0.35169999999999996
1545240001,0.3504
1545240301,0.36129999999999995
1545240601,0.35979999999999995
1545240901,0.3649
1545241201,0.3626
1545241501,0.36979999999999996
1545241801,0.3614
1545242101,0.35969999999999996
1545242401,0.35719999999999996
1545242701,0.36019999999999996
1545243001,0.36269999999999997
1545243301,0.36469999999999997
1545243601,0.3656
1545243901,0.3525
1545244201,0.36379999999999996
1545244501,0.3641
1545244801,0.3655
1545245101,0.3659
1545245401,0.35219999999999996
1545245701,0.36979999999999996
1545246001,0.3664
1545246301,0.3609
