1545191436,2179674.4959
1545192036,2173904.1811
1545192636,2174778.2598
1545193236,2179879.2471
1545193836,2176689.8619
1545194436,2174609.8907
1545195036,2174492.4588
1545195636,2176887.7964
1545196236,2176994.2405
1545196836,2175861.0082
1545197436,2182086.8368
1545198036,2178838.3971
1545198636,2178128.4594
1545199236,2179145.8447
1545199836,2174408.3646
1545200436,2173488.7327
1545201036,2180346.8129
1545201636,2175043.4718
1545202236,2176822.4317
1545202836,2173874.8218
1545203436,2178634.869
1545204036,2182316.1724
1545204636,2173411.4098
1545205236,2174876.361
1545205836,2177759.7362
1545206436,2181239.6724
1545207036,2179552.624
1545207636,2178904.3748
1545208236,2182476.1681
1545208836,2173663.2072
1545209436,2180085.6957
1545210036,2173563.3514
1545210636,2178935.1655
1545211236,2173043.6809
1545211836,2177010.3841
1545212436,2174525.7162
1545213036,2176217.144
1545213636,2181296.7009
1545214236,2172747.1912
1545214836,2176403.5815
1545215436,2174365.8991
1545216036,2180050.3285
1545216636,2182293.0116
1545217236,2173876.9094
1545217836,2182681.3419
1545218436,2177238.7095
1545219036,2176180.8007
1545219636,2174832.3931
