1545191184,2167371.5004
1545191784,2166204.6536
1545192384,2163547.3747
1545192984,2161941.8518
1545193584,2165439.3581
1545194184,2168585.5143
1545194784,2160708.0607
1545195384,2169287.9182
1545195984,2160304.272
1545196584,2161246.4267
1545197184,2167671.9152
1545197784,2164127.2932
1545198384,2167965.5849
1545198984,2166760.0131
1545199584,2163282.1963
1545200184,2167621.7788
1545200784,2169767.69
1545201384,2162051.9989
1545201984,2169218.5601
1545202584,2161410.1485
1545203184,2166851.7471
1545203784,2167562.677
1545204384,2161932.4505
1545204984,2160247.4967
1545205584,2161114.2733
1545206184,2169071.9584
1545206784,2162537.8935
1545207384,2162791.0645
1545207984,2162026.5076
1545208584,2160015.2141
1545209184,2163397.704
1545209784,2164775.4776
1545210384,2161678.9251
1545210984,2160823.8669
1545211584,2166598.9181
1545212184,2166187.9519
1545212784,2168304.4143
1545213384,2164359.5717
1545213984,2169994.2215
1545214584,2161289.5307
1545215184,2160939.9993
1545215784,2163686.3015
1545216384,2165000.7134
1545216984,2162981.0808
1545217584,2166686.8728
1545218184,2166385.2857
1545218784,2160602.533
1545219384,2169676.9194
