1545192731,8.329
1545193331,8.536200000000001
1545193931,8.507800000000001
1545194531,8.567
1545195131,8.4335
1545195731,8.587100000000001
1545196331,8.359900000000001
1545196931,8.428600000000001
1545197531,8.4611
1545198131,8.581000000000001
1545198731,8.5282
1545199331,8.485000000000001
1545199931,8.461400000000001
1545200531,8.5648
1545201131,8.3575
1545201731,8.4305
1545202331,8.5676
1545202931,8.440000000000001
1545203531,8.410900000000002
1545204131,8.3923
1545204731,8.5303
1545205331,8.3336
1545205931,8.305000000000001
1545206531,8.3413
1545207131,8.390400000000001
1545207731,8.3725
1545208331,8.4152
1545208931,8.382200000000001
1545209531,8.5889
1545210131,8.5869
1545210731,8.306000000000001
1545211331,8.452200000000001
1545211931,8.5252
1545212531,8.515
1545213131,8.3831
1545213731,8.514600000000002
1545214331,8.324900000000001
1545214931,8.4738
1545215531,8.381
1545216131,8.4618
1545216731,8.3711
1545217331,8.3872
1545217931,8.568100000000001
1545218531,8.5534
1545219131,8.315800000000001
1545219731,8.338600000000001
1545220331,8.4273
1545220931,8.498600000000001
