1545192262,2187908.5935
1545192862,2189478.5459
1545193462,2181535.0593
1545194062,2190087.4372
1545194662,2187571.3408
1545195262,2183818.3887
1545195862,2182236.6653
1545196462,2181166.0199
1545197062,2184971.2001
1545197662,2186490.8677
1545198262,2185363.1948
1545198862,2187289.8835
1545199462,2183875.0858
1545200062,2189148.0545
1545200662,2188286.3671
1545201262,2180351.0117
1545201862,2182138.6666
1545202462,2180738.8421
1545203062,2187880.8117
1545203662,2179789.8691
1545204262,2184637.8895
1545204862,2184615.4567
1545205462,2190972.2097
1545206062,2181651.9292
1545206662,2191040.6836
1545207262,2187859.729
1545207862,2189640.4708
1545208462,2181846.3761
1545209062,2186935.4879
1545209662,2180046.9204
1545210262,2180197.7213
1545210862,2184621.8276
1545211462,2186213.0089
1545212062,2185686.9207
1545212662,2182218.5707
1545213262,2189560.0495
1545213862,2184298.6163
1545214462,2185084.2597
1545215062,2190653.4698
1545215662,2187474.5347
1545216262,2188390.1141
1545216862,2179461.2623
1545217462,2179732.747
1545218062,2190439.8258
1545218662,2190726.4338
1545219262,2190839.545
1545219862,2184893.4999
1545220462,2188276.3318
