1545193961,166.805
1545194561,153.281
1545195161,157.7912
1545195761,157.6943
1545196361,158.9771
1545196961,160.4376
1545197561,154.7424
1545198161,156.9517
1545198761,152.1159
1545199361,160.3843
1545199961,154.8604
1545200561,158.0615
1545201161,156.4303
1545201761,164.4072
1545202361,165.0757
1545202961,157.7855
1545203561,166.2923
1545204161,161.0806
1545204761,158.1432
1545205361,154.9414
1545205961,167.3548
1545206561,158.3272
1545207161,164.6996
1545207761,164.0439
1545208361,155.2272
1545208961,155.9393
1545209561,157.8228
1545210161,155.0122
1545210761,157.5437
1545211361,160.548
1545211961,156.1045
1545212561,167.8773
1545213161,166.8351
1545213761,154.4889
1545214361,162.0873
1545214961,153.7271
1545215561,152.0032
1545216161,154.6972
1545216761,164.5424
1545217361,159.6761
1545217961,160.6413
1545218561,165.2126
1545219161,159.8027
1545219761,165.15879999999999
1545220361,166.0322
1545220961,163.7754
1545221561,154.7307
1545222161,159.6834
