1545194241,2.4964
1545194841,2.4524
1545195441,2.3303
1545196041,2.3327
1545196641,2.4677
1545197241,2.4013
1545197841,2.4703
1545198441,2.3788
1545199041,2.3909
1545199641,2.3935999999999997
1545200241,2.4827999999999997
1545200841,2.3655
1545201441,2.384
1545202041,2.4526
1545202641,2.3832999999999998
1545203241,2.3182
1545203841,2.4248999999999996
1545204441,2.3003
1545205041,2.3316999999999997
1545205641,2.4711
1545206241,2.4673
1545206841,2.3118
1545207441,2.3114999999999997
1545208041,2.4417
1545208641,2.4042
1545209241,2.3621
1545209841,2.3556999999999997
1545210441,2.3474999999999997
1545211041,2.4977
1545211641,2.4004999999999996
1545212241,2.4404
1545212841,2.4320999999999997
1545213441,2.4092
1545214041,2.4844
1545214641,2.4478999999999997
1545215241,2.4295999999999998
1545215841,2.3385
1545216441,2.4358999999999997
1545217041,2.3785
1545217641,2.4568
1545218241,2.4682999999999997
1545218841,2.4436
1545219441,2.4137999999999997
1545220041,2.3491999999999997
1545220641,2.4787999999999997
1545221241,2.3131999999999997
1545221841,2.4922999999999997
1545222441,2.3480999999999996
