1545193780,0.3929
1545194380,0.395
1545194980,0.3902
1545195580,0.39990000000000003
1545196180,0.38280000000000003
1545196780,0.3914
1545197380,0.39
1545197980,0.4038
1545198580,0.39540000000000003
1545199180,0.392
1545199780,0.4062
1545200380,0.38280000000000003
1545200980,0.3863
1545201580,0.3928
1545202180,0.4021
1545202780,0.3845
1545203380,0.4049
1545203980,0.3901
1545204580,0.392
1545205180,0.3866
1545205780,0.3993
1545206380,0.4026
1545206980,0.4057
1545207580,0.4088
1545208180,0.4032
1545208780,0.3841
1545209380,0.4046
1545209980,0.3869
1545210580,0.38330000000000003
1545211180,0.4062
1545211780,0.4082
1545212380,0.40800000000000003
1545212980,0.4079
1545213580,0.38230000000000003
1545214180,0.406
1545214780,0.3972
1545215380,0.3896
1545215980,0.4052
1545216580,0.38480000000000003
1545217180,0.4097
1545217780,0.3897
1545218380,0.4059
1545218980,0.3929
1545219580,0.4027
1545220180,0.3855
1545220780,0.3962
1545221380,0.3921
1545221980,0.3835
