1545191364,159.1432
1545191964,145.6498
1545192564,141.3343
1545193164,140.8086
1545193764,161.5264
1545194364,161.9794
1545194964,158.2456
1545195564,152.1544
1545196164,150.3211
1545196764,142.1928
1545197364,160.7961
1545197964,155.4049
1545198564,142.9219
1545199164,148.6001
1545199764,155.8068
1545200364,157.9485
1545200964,143.1423
1545201564,142.5516
1545202164,146.46620000000001
1545202764,161.3022
1545203364,150.1574
1545203964,150.7557
1545204564,160.7532
1545205164,158.18959999999998
1545205764,157.9139
1545206364,143.1376
1545206964,153.1125
1545207564,152.786
1545208164,146.5015
1545208764,158.1027
1545209364,140.7965
1545209964,156.8526
1545210564,158.933
1545211164,148.3858
1545211764,141.5421
1545212364,150.2629
1545212964,159.6959
1545213564,152.2734
1545214164,142.0159
1545214764,139.7969
1545215364,157.6972
1545215964,155.3913
1545216564,159.869
1545217164,149.2367
1545217764,145.8409
1545218364,153.22390000000001
1545218964,142.2669
1545219564,147.2046
