2587150.057
2588051.234
2587093.452
2541389.099
2576638.786
2556066.300
2561378.205
2533336.158
2549793.425
2550007.166
2576527.579
2524838.685
2577556.645
2562029.657
2564246.709
2557310.045
2513726.051
2543592.865
2570199.246
2563490.475
2569067.326
2535226.003
2562129.216
2562693.681
2568485.449
2552032.736
2554829.695
2561768.333
2524351.935
2562260.138
2507924.664
2562717.857
2568056.550
2567663.122
2556785.414
2480220.956
2566682.764
2567246.781
2568873.133
2552117.104
2555839.520
2533567.636
2554773.735
2565322.866
2552757.629
2503885.779
2537585.302
2563168.086
2554035.844
2557604.902
2567405.715
2564184.515
2568683.580
2556826.384
2515056.245
2550428.692
2567604.294
2546628.026
2562545.122
2568396.153
2553656.423
2563656.600
