1543525680, 2371761.364 
1543530498, 2304496.983 
1543530557, 2288962.780 
1543530618, 2307232.621 
1543530677, 2324966.754 
1543530738, 2294641.621 
1543530797, 2320005.195 
1543530857, 2337335.818 
1543530917, 2316850.459 
1543530977, 2327760.829 
1543531038, 2323586.066 
1543531097, 2310730.354 
1543531157, 2332343.435 
1543531218, 2296510.199 
1543531277, 2229370.214 
1543531338, 2329409.402 
1543531398, 2288534.656 
1543531457, 2337984.864 
1543531517, 2329311.812 
1543531578, 2237905.123 
1543531637, 2339133.865 
1543531697, 2310804.497 
1543531758, 2320704.375 
1543531817, 2304776.889 
1543531877, 2341268.205 
1543531938, 2312203.662 
1543531997, 2329637.480 
1543532058, 2242339.801 
1543532118, 2290515.766 
1543532178, 2305313.130 
1543532237, 2324838.811 
1543532298, 2310210.737 
1543532358, 2255186.484 
1543532417, 2306712.841 
1543532477, 2314408.664 
1543532538, 2309471.142 
1543532598, 2300252.801 
1543532658, 2265612.923 
1543532718, 2306800.364 
1543532778, 2284475.942 
1543532838, 2242947.469 
1543532898, 2294576.362 
1543532958, 2291320.570 
1543533018, 2290828.230 
1543533078, 2287714.005 
1543533139, 2193259.237 
1543533197, 2303753.622 
1543533258, 2303889.890 
1543533317, 2316611.374 
1543533378, 2308358.787 
1543533439, 2283177.890 
1543533498, 2294909.812 
1543533558, 2299360.165 
1543533618, 2289278.483 
1543533678, 2297539.584 
1543533738, 2300152.462 
1543533798, 2328594.046 
1543533858, 2290483.008 
1543533918, 2292490.513 
1543533978, 2314607.852 
1543534038, 2303554.072 
1543534097, 2331455.864 
1543534159, 2345007.306 
1543534218, 2331767.438 
1543534278, 2334664.241 
1543534338, 2334359.510 
1543534398, 2309814.653 
1543534458, 2323582.292 
1543534518, 2302247.097 
1543534578, 2307326.881 
1543534638, 2278598.277 
1543534699, 2174181.580 
1543534761, 2016970.193 
1543534819, 2261281.400 
1543534878, 2321484.833 
1543534938, 2346252.994 
1543534999, 2236917.279 
1543535058, 2320944.556 
1543535119, 2248611.085 
1543535178, 2342638.028 
1543535238, 2335056.192 
1543535298, 2334533.705 
1543535358, 2322782.825 
1543535419, 2252893.212 
1543535478, 2314780.360 
1543535538, 2338693.651 
1543535599, 2303267.048 
1543535657, 2308121.948 
1543535718, 2297792.461 
1543535779, 2336117.633 
1543535837, 2323452.741 
1543535899, 2311101.616 
1543535958, 2320006.449 
1543536018, 2306132.581 
1543536078, 2312410.693 
1543536139, 2320809.276 
1543536198, 2292421.213 
1543536259, 2237550.705 
1543536318, 2274135.555 
1543536379, 2284165.938 
1543536438, 2285821.241 
1543536498, 2280629.586 
1543536559, 2191152.982 
1543536618, 2313657.649 
1543536679, 2301435.094 
1543536738, 2299108.667 
1543536798, 2287142.288 
1543536859, 2318006.316 
1543536918, 2310667.161 
1543536978, 2338276.785 
1543537038, 2324478.228 
1543537099, 2291588.719 
1543537158, 2325002.268 
1543537219, 2310147.574 
1543537278, 2289515.379 
1543537338, 2300166.761 
1543537399, 2294799.633 
1543537458, 2308581.272 
1543537518, 2288644.479 
1543537578, 2312601.064 
1543537638, 2298707.516 
1543537699, 2293958.791 
1543537758, 2295860.886 
1543537818, 2301924.844 
1543537879, 2272344.337 
1543537938, 2321370.330 
1543537999, 2306377.935 
1543538057, 2306368.765 
1543538119, 2214374.144 
1543538179, 2246525.386 
1543538239, 2302530.903 
1543538298, 2282301.367 
1543538359, 2310672.386 
1543538418, 2235754.212 
1543538479, 2261003.861 
1543538538, 2327008.694 
1543538598, 2280521.258 
1543538659, 2302411.098 
1543538718, 2306954.351 
1543538779, 2270806.996 
1543538838, 2315701.752 
1543538898, 2288597.132 
1543538958, 2326443.651 
1543539017, 2330953.215 
1543539078, 2339482.942 
1543539138, 2307862.573 
1543539198, 2333990.892 
1543539258, 2331018.788 
1543539318, 2330776.770 
1543539378, 2329088.347 
1543539438, 2336477.511 
1543539498, 2312159.072 
1543539558, 2323073.980 
1543539618, 2307556.858 
1543539679, 2269458.908 
1543539738, 2320983.713 
1543539798, 2311066.276 
1543539858, 2313866.187 
1543539918, 2302176.219 
1543539979, 2203514.391 
1543540038, 2297410.952 
1543540098, 2310958.024 
1543540158, 2310290.319 
1543540218, 2323195.190 
1543540278, 2314158.604 
1543540338, 2301421.767 
1543540398, 2290226.849 
1543540458, 2318555.996 
1543540519, 2305078.648 
1543540578, 2292452.801 
1543540637, 2336768.802 
1543540699, 2295192.057 
1543540758, 2308393.299 
1543540818, 2302260.434 
1543540878, 2286933.421 
1543540939, 2264772.776 
