1543506623 , 07.53 
1543507082 , 00.00 
1543507084 , 00.00 
1543507085 , 00.00 
1543507106 , 00.00 
1543507138 , 07.53 
1543507151 , 07.53 
1543507187 , 07.53 
1543507196 , 07.53 
1543507234 , 07.53 
1543507246 , 07.54 
1543507259 , 07.53 
1543507289 , 07.53 
1543507297 , 07.53 
